,SYMBOL,GO_accession,GO_term,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000003509,NDUFAF7,GO:0035243,protein-arginine omega-N symmetric methyltransferase activity,590.477772327852,-0.10393872567387899,0.10610678150606301,-0.97956722651077,0.327299789165085,0.39228837920252
ENSG00000003756,RBM5,,,2184.04717815187,1.7675486361813,0.0947625161688947,18.6524029504557,1.2072728711297299e-77,1.2294164905150199e-76
ENSG00000003987,MTMR7,,,44.6246177442488,8.030221627497161,1.22674536549345,6.545956360118019,5.91158425392344e-11,1.51446343465156e-10
ENSG00000003989,SLC7A2,GO:1903352,L-ornithine transmembrane transport,1074.9070614688499,1.99535394683436,0.0890422533488868,22.409068411781202,3.2108418357325195e-111,4.51962532497577e-110
ENSG00000004059,ARF5,,,3451.0118019332203,0.0627105734541413,0.0509035452909213,1.23194903411425,0.217968123025928,0.274053309277429
ENSG00000004139,SARM1,GO:0009967,positive regulation of signal transduction,846.366836820927,1.22580661766711,0.0984499265068276,12.451066863743101,1.3798820416727697e-35,7.25034417032455e-35
ENSG00000004142,POLDIP2,GO:0003677,DNA binding,6835.02694939474,-0.5957460533155289,0.0448759143606831,-13.275407572251599,3.2151696460189595e-40,1.8587246054821997e-39
ENSG00000004399,PLXND1,GO:0016020,membrane,1009.47291838983,-2.1208444948793796,0.11586659671651,-18.3041925367709,7.661942477519648e-75,7.500088124965059e-74
ENSG00000004455,AK2,GO:0016310,phosphorylation,8695.98425449295,1.33720939097533,0.0660966546193008,20.231120601750604,5.210528061261259e-91,6.179920616573948e-90
ENSG00000004468,CD38,GO:0050135,NAD(P)+ nucleosidase activity,140.44972248265302,-7.872351221399571,0.68594897873896,-11.4765842145753,1.72980152633798e-30,8.15685794683643e-30
ENSG00000004478,FKBP4,,,9669.07437480474,-0.11707853650892901,0.0433277921242356,-2.7021579168683303,0.00688910338539048,0.0109184525859662
ENSG00000004487,KDM1A,,,4093.11266670781,0.52553685961183,0.0459922537860724,11.4266385390963,3.0779459936430797e-30,1.4415462393314498e-29
ENSG00000004534,RBM6,GO:0003676,nucleic acid binding,2063.5904101073497,1.36162240498726,0.0703423025422309,19.3570917609613,1.7763497322918395e-83,1.930623015102399e-82
ENSG00000004660,CAMKK1,,,446.57257263310305,0.609753105135567,0.110576897054275,5.5142902484981,3.50190268203373e-08,7.9003171212619e-08
ENSG00000004700,RECQL,,,2312.77313540667,-0.8154295158173349,0.0641300085748876,-12.715256616021199,4.865097724357679e-37,2.6286772368456296e-36
ENSG00000004766,VPS50,GO:1990745,EARP complex,813.542526217937,0.18724418461229198,0.0922726376999639,2.02924929079344,0.0424329053935961,0.0608808138589775
ENSG00000004776,HSPB6,GO:0005829,cytosol,5.21110282291631,-0.43081604459561695,1.0076229675266999,-0.42755679304640504,0.668973828516974,0.722679226217823
ENSG00000004777,ARHGAP33,GO:0035091,phosphatidylinositol binding,183.488518568568,0.40680209958647295,0.22233604255773298,1.82967230551853,0.0672989545169694,0.0935849993294674
ENSG00000004779,NDUFAB1,,,2019.98814700215,0.00274201267338243,0.0730240560779577,0.0375494435758973,0.970046917647623,0.9778993408384301
ENSG00000004799,PDK4,,,497.44435024294404,-4.61396900755475,0.180743111888387,-25.527772313691102,9.694771658930028e-144,1.8166806704241595e-142
ENSG00000004809,SLC22A16,GO:1902603,carnitine transmembrane transport,0.188794957880188,0.988853325965131,4.0804728567969,0.24233792520344397,0.8085183293333149,
ENSG00000004838,ZMYND10,,,24.994515199501098,-0.0601484310612394,0.48668706521319,-0.12358748641674301,0.9016419009144829,0.920008205354163
ENSG00000004846,ABCB5,GO:0042626,ATPase-coupled transmembrane transporter activity,7.64125076239283,-0.0950176029766931,0.8434556947561329,-0.112652749358892,0.910305863243066,0.9271605069312149
ENSG00000004848,ARX,,,27.132306037335702,-7.22997960486561,1.25931810516843,-5.74118610317177,9.40156987233465e-09,2.18222045716512e-08
ENSG00000004864,SLC25A13,GO:0043490,malate-aspartate shuttle,2715.52644185226,-0.13968385101829,0.0633421998236544,-2.20522576429571,0.0274382561106979,0.0404713149229433
ENSG00000004866,ST7,,,884.753272457277,0.210807077570853,0.0931071958590411,2.26413303102804,0.0235659339574025,0.0350828402505479
ENSG00000004897,CDC27,,,5319.16663459099,-0.10941504051520098,0.0633383914787758,-1.7274679378598503,0.0840836585413399,0.11509596585160302
ENSG00000004939,SLC4A1,,,3.7345168461617595,-0.131825614136085,1.36092071890551,-0.0968650210881521,0.9228335872682801,0.9384278265087651
ENSG00000004948,CALCR,GO:0004948,calcitonin receptor activity,2.04892596889895,1.72879515245928,1.6386503135703998,1.05501163862866,0.291420001838274,0.35389956612485707
ENSG00000004961,HCCS,GO:0018063,cytochrome c-heme linkage,1720.4319665293601,-0.629952886429734,0.0691080044254321,-9.115483679020949,7.83203288087348e-20,2.76045294128742e-19
ENSG00000004975,DVL2,,,2615.6712284561604,-0.11181230950132699,0.0668699076232668,-1.6720870938129198,0.0945071492225267,0.128189751683501
ENSG00000005001,PRSS22,,,0.53331780303819,-1.18967051128624,3.90219064924078,-0.30487247247074,0.7604632820828959,
ENSG00000005007,UPF1,,,3535.5408023173,0.671920087591546,0.052202217542723,12.8714855272506,6.513718375964219e-38,3.59527582752128e-37
ENSG00000005020,SKAP2,,,1794.67662602189,-0.231372613764626,0.117139867686542,-1.9751824748834699,0.0482474439768676,0.0686247947999021
ENSG00000005022,SLC25A5,,,25123.519224020096,0.20589988460834,0.0463583737835387,4.4414820409738605,8.934140450130199e-06,1.76235772403679e-05
ENSG00000005059,MCUB,,,646.1675889666369,0.0462651179622192,0.10942281492358301,0.42281052625569204,0.672433507054192,0.72577490713228
ENSG00000005073,HOXA11,GO:0032993,protein-DNA complex,512.786398387556,7.41173947014668,0.365174267382877,20.296445100759602,1.3823038272442396e-91,1.6481951152906196e-90
ENSG00000005075,POLR2J,GO:0001055,RNA polymerase II activity,1992.2262086015,-0.20015794009733603,0.0623099908213269,-3.21229288367713,0.0013168005706048,0.00222712294941581
ENSG00000005100,DHX33,,,2732.0348588594798,-0.125352022202191,0.0761766195570206,-1.6455445638193602,0.0998575605345255,0.134845303694702
ENSG00000005102,MEOX1,GO:0061056,sclerotome development,7.682238641447969,6.405158548978079,1.4409537887412,4.44508255505789,8.785812281342889e-06,1.73462481164067e-05
ENSG00000005108,THSD7A,GO:0016021,integral component of membrane,1853.89783692068,-6.606628309188791,0.49809134315269893,-13.2638890436676,3.74936087402338e-40,2.16545212733853e-39
ENSG00000005156,LIG3,,,2874.91789054716,0.5678732837526479,0.0713146516548154,7.962925858508401,1.68018144882287e-15,5.125139296094659e-15
ENSG00000005175,RPAP3,,,2362.18212262087,0.0947147627628988,0.0635773390918013,1.4897566352397502,0.136288237101793,0.17920933831547503
ENSG00000005187,ACSM3,,,284.831653218444,-3.1295645245683503,0.244803067207422,-12.7840086330155,2.01414694898896e-37,1.09719614933837e-36
ENSG00000005189,REXO5,,,210.422634651955,0.41961382603869296,0.17896425941215102,2.3446794763212,0.0190434426880071,0.0286498370573852
ENSG00000005194,CIAPIN1,GO:0005739,mitochondrion,2323.97483081617,0.00823187042485329,0.0630552907046352,0.130550035260533,0.896131270410813,0.915581786381553
ENSG00000005206,SPPL2B,,,509.952211770735,-0.336635779089955,0.165581760143262,-2.03304868119952,0.0420476049746192,0.0603811418970088
ENSG00000005238,FAM214B,,,213.376405260241,-2.32709001560689,0.19633757910033603,-11.852494190211301,2.08879659057335e-32,1.03276507468299e-31
ENSG00000005243,COPZ2,,,28.1356410556352,-6.889182678281849,1.24797615524482,-5.520283900721131,3.3845239101111696e-08,7.638392559781481e-08
ENSG00000005249,PRKAR2B,,,772.710068163814,1.27684774096398,0.0921155290114133,13.8613733717555,1.0857675259233e-43,6.652227209560129e-43
ENSG00000005302,MSL3,GO:0072487,MSL complex,925.879604409157,0.161047083375428,0.10726832238233698,1.50134801960832,0.133265570919005,0.175621067261208
ENSG00000005339,CREBBP,,,3676.1376924540996,0.45510449618765897,0.0652188176281228,6.97811632806135,2.9916391196629e-12,8.07602955485697e-12
ENSG00000005379,TSPOAP1,,,0.6834267589759431,-2.8160989800421805,3.54933408678568,-0.7934161482647242,0.4275354054565921,
ENSG00000005381,MPO,,,0.0,,,,,
ENSG00000005421,PON1,,,0.8060497020459741,-3.1348289743867004,3.2999427824579604,-0.9499646451602181,0.342130217353123,
ENSG00000005436,GCFC2,GO:0071008,U2-type post-mRNA release spliceosomal complex,684.134270838,0.811336559914485,0.107525467495337,7.545529248219,4.50454399979461e-14,1.30227289292788e-13
ENSG00000005448,WDR54,,,1251.45923276182,-0.805820245443374,0.0715764995851265,-11.2581678360089,2.11101958487658e-29,9.67959964602193e-29
ENSG00000005469,CROT,,,463.186612188543,-0.685212730993073,0.118584118673606,-5.77828412992697,7.54662885629526e-09,1.75872248576924e-08
ENSG00000005471,ABCB4,GO:1903413,cellular response to bile acid,11.133029722820401,1.5221862152077201,0.701633933664918,2.16948773736857,0.0300456743462194,0.0440563432584426
ENSG00000005483,KMT2E,GO:0046872,metal ion binding,1887.2542788148,-0.45214459925453404,0.0711534600440037,-6.35449912028047,2.0910684365832602e-10,5.23804026725068e-10
ENSG00000005486,RHBDD2,GO:1990381,ubiquitin-specific protease binding,1488.40993775002,0.0319888993591825,0.0791124665809288,0.404347136951661,0.6859574675363399,0.7377929715560609
ENSG00000005513,SOX8,,,61.654716585522394,2.54810383444711,0.33585521758571507,7.58691156494182,3.2762052549094e-14,9.519149195769651e-14
ENSG00000005700,IBTK,GO:0005654,nucleoplasm,2402.05315864142,-1.60800752038035,0.0600469424041065,-26.779174026192898,5.6494514418695375e-158,1.1891034355287095e-156
ENSG00000005801,ZNF195,GO:0046872,metal ion binding,765.432099638286,0.12305055251457,0.0957834271660497,1.28467477261228,0.198905957460154,0.25240450998676395
ENSG00000005810,MYCBP2,,,3061.2851119913003,1.5283138828263603,0.0760916846703897,20.0851629116459,9.949650021528378e-90,1.1639078528119297e-88
ENSG00000005812,FBXL3,,,2086.99675770432,1.80900521865632,0.0586687548894959,30.8342186921067,9.118431331899995e-209,2.667550229607879e-207
ENSG00000005844,ITGAL,,,18.8713234806131,0.680394611914911,0.731635663627232,0.9299637042591891,0.35238987733013705,0.41795024273553794
ENSG00000005882,PDK2,GO:0010565,regulation of cellular ketone metabolic process,799.0001974230231,1.1907816483780802,0.0992573403460546,11.9969127142284,3.687979554309121e-33,1.8551623379362e-32
ENSG00000005884,ITGA3,,,15801.486258013501,-7.159888140211639,0.0689560056864162,-103.83269838412501,0.0,0.0
ENSG00000005889,ZFX,GO:0003713,transcription coactivator activity,1512.90202605036,0.275021692390935,0.0779826940394605,3.5267016070484702,0.000420770682644039,0.000741663126779591
ENSG00000005893,LAMP2,GO:0097637,integral component of autophagosome membrane,6835.29960076718,0.300528894011162,0.0550886137536062,5.455372236363241,4.8870360052066105e-08,1.09412255532297e-07
ENSG00000005961,ITGA2B,,,48.1421088783851,1.26210686421906,0.3493574551166189,3.6126518719852503,0.00030308148616188703,0.000539309415691716
ENSG00000005981,ASB4,GO:0031466,Cul5-RING ubiquitin ligase complex,40.3662237655424,-7.904807645852769,1.2397063579341698,-6.376354848276531,1.8135246617670298e-10,4.5523429114597196e-10
ENSG00000006007,GDE1,GO:0008081,phosphoric diester hydrolase activity,3508.5386618797197,-0.8253107548887659,0.0594873084190291,-13.8737283098316,9.13997458003382e-44,5.6113373551436695e-43
ENSG00000006015,REX1BD,,,386.70795559215105,-0.744798827179489,0.125365044170031,-5.9410406793247,2.8321831616497998e-09,6.722639396143721e-09
ENSG00000006016,CRLF1,,,23.6205941806429,4.26102770906622,0.7093703732373691,6.00677427451626,1.8925070289162804e-09,4.5226983674781104e-09
ENSG00000006025,OSBPL7,,,185.032262348207,-1.50605545515598,0.190887903834787,-7.889737510342539,3.02822789937643e-15,9.12539252554486e-15
ENSG00000006042,TMEM98,,,1107.2360905482,0.859692832693879,0.0804095070178322,10.6914326996586,1.11633043280368e-26,4.75401416563009e-26
ENSG00000006047,YBX2,,,23.1915395943655,0.9888844198509341,0.48141702291671395,2.05411186721167,0.0399648657353161,0.0575331088730372
ENSG00000006059,KRT33A,GO:0070268,cornification,0.0,,,,,
ENSG00000006062,MAP3K14,GO:0004672,protein kinase activity,1099.07826640365,-3.73767699959777,0.0976444478734472,-38.2784385697178,0.0,0.0
ENSG00000006071,ABCC8,GO:0031004,potassium ion-transporting ATPase complex,40.716202504176,-1.1951666344268799,0.45375769758779494,-2.63393137081852,0.00844025460159681,0.0132353170488314
ENSG00000006116,CACNG3,GO:0099061,integral component of postsynaptic density membrane,0.0,,,,,
ENSG00000006118,TMEM132A,,,1806.70403725857,-0.9856286755863571,0.0663889204864411,-14.846282608069501,7.353479050300299e-50,5.046687325259671e-49
ENSG00000006125,AP2B1,GO:0016192,vesicle-mediated transport,17066.8776122063,-1.26280184665001,0.0384052569911229,-32.880963325981604,4.1131303927553786e-237,1.4434592433127595e-235
ENSG00000006128,TAC1,,,3.01787146015795,5.02469050565454,1.86379929052901,2.69593970294321,0.007019037112353001,0.0111057342982024
ENSG00000006194,ZNF263,GO:0003676,nucleic acid binding,1138.7773551052999,0.273262107042515,0.0776609882999404,3.51865348387183,0.000433742837054077,0.000763702532831691
ENSG00000006210,CX3CL1,GO:0016020,membrane,11.501303313582499,-3.13532571162527,1.0044737932498,-3.1213613861258502,0.00180016972589843,0.0030049747458379
ENSG00000006282,SPATA20,GO:0007283,spermatogenesis,1723.39525976085,-3.05575520212312,0.0850687468344563,-35.921008782104394,1.435729490977919e-282,6.326028737520146e-281
ENSG00000006283,CACNA1G,GO:0005891,voltage-gated calcium channel complex,146.143475826659,-1.42495484315903,0.211012143694137,-6.75295183591188,1.4486704354586001e-11,3.808680093692871e-11
ENSG00000006327,TNFRSF12A,,,3670.9483745723705,-6.00400295510663,0.0928155580033579,-64.6874627946472,0.0,0.0
ENSG00000006377,DLX6,GO:0005634,nucleus,80.0846052948925,6.832867111374671,0.7586844012078929,9.00620482047098,2.1331058328453198e-19,7.426322442324809e-19
ENSG00000006432,MAP3K9,GO:0004672,protein kinase activity,1114.15248434622,-1.4013689594750198,0.0904808121999514,-15.4880236527737,4.179418345670609e-54,3.0704428182265896e-53
ENSG00000006451,RALA,,,1471.4166590634802,0.33085137742407106,0.0928434047728002,3.56354205485792,0.000365884044351825,0.000647975367110534
ENSG00000006453,BAIAP2L1,,,1999.0010932402802,-1.0104071807912098,0.0637413583070248,-15.8516731934759,1.3688711521220298e-56,1.0477151673497399e-55
ENSG00000006459,KDM7A,,,625.0252715936409,3.0371254809253196,0.121284550389737,25.0413220081683,2.1704440240319196e-138,3.907888823590809e-137
ENSG00000006468,ETV1,GO:0048935,peripheral nervous system neuron development,381.22598147677,-3.8868448601272796,0.182094372467095,-21.3452223013078,4.3190464764858087e-101,5.628885208053778e-100
ENSG00000006530,AGK,GO:0016310,phosphorylation,2175.70095389803,0.704335675405215,0.0877124846200683,8.03005043644683,9.743260263006698e-16,3.0001010696514298e-15
ENSG00000006534,ALDH3B1,GO:0016491,oxidoreductase activity,2582.1562885689605,-9.99336526064211,0.37823394840966607,-26.4211219079105,7.837190021235296e-154,1.5970946437592393e-152
ENSG00000006555,TTC22,,,0.33407396782078697,0.014290440337386,4.0804728567969,0.0035021530197369604,0.9972056918880509,
ENSG00000006576,PHTF2,GO:0005783,endoplasmic reticulum,1290.67733621313,0.0293050602269525,0.0728003424079782,0.40254014277467104,0.687286551475409,0.7388268629426031
ENSG00000006606,CCL26,GO:0070098,chemokine-mediated signaling pathway,20.6685049485346,-4.9471489698777,0.88466956245488,-5.59208678565791,2.2435662170186298e-08,5.1019367194769406e-08
ENSG00000006607,FARP2,,,1323.46070268146,0.9402841688420741,0.10534202495938198,8.92601190459964,4.41642997202954e-19,1.52278097843503e-18
ENSG00000006611,USH1C,GO:0007605,sensory perception of sound,56.835108514716396,1.34491357838955,0.37368439038565504,3.5990627732711897,0.000319366098980804,0.0005675544795384759
ENSG00000006625,GGCT,GO:0003839,gamma-glutamylcyclotransferase activity,1610.5262283252403,-0.0125792825013211,0.0855590041329154,-0.14702464841431798,0.883112565110333,0.9053027064707729
ENSG00000006634,DBF4,,,1482.957386515,0.22696190253836498,0.0944787501448794,2.4022534399568998,0.0162944149103179,0.0247187463272261
ENSG00000006638,TBXA2R,,,40.5313744359421,1.27102416721974,0.384453650611304,3.30605305788808,0.000946201687796258,0.00161926089008973
ENSG00000006652,IFRD1,GO:0007518,myoblast fate determination,1397.01708155374,0.423274021498012,0.0661306369457563,6.40057378919853,1.54794118489103e-10,3.89986362301921e-10
ENSG00000006659,LGALS14,GO:0005654,nucleoplasm,0.0,,,,,
ENSG00000006695,COX10,,,880.285575818642,-0.7782753385492359,0.0824009585570505,-9.44497918686704,3.55474958545427e-21,1.30790571021648e-20
ENSG00000006704,GTF2IRD1,,,787.629138203439,-0.0681641117184354,0.0924348815674556,-0.7374284530098281,0.4608618377876239,0.526545135936347
ENSG00000006712,PAF1,,,3686.43484290466,-0.10414372331064001,0.0529307551419052,-1.9675465243493102,0.0491202378120039,0.0697776635521756
ENSG00000006715,VPS41,GO:0005515,protein binding,2156.72563563106,-0.5791598055768821,0.070279597406581,-8.24079572093066,1.7106908892718797e-16,5.42394266572005e-16
ENSG00000006740,ARHGAP44,GO:0007165,signal transduction,358.929344101202,1.24142569763666,0.143115344821156,8.67430183107202,4.1609534691842e-18,1.3905773120179e-17
ENSG00000006744,ELAC2,GO:0008033,tRNA processing,5230.04419288446,0.0369726517658464,0.0541567253060718,0.682697329960259,0.49479811725965606,0.5599302477956329
ENSG00000006747,SCIN,,,49.890383375886096,1.97993817882015,0.5165489138871511,3.83301198703653,0.000126583782748539,0.000231564518619765
ENSG00000006756,ARSD,GO:0003824,catalytic activity,511.783864617179,-12.428012490996,1.18399353845771,-10.496689455911199,8.94627846031582e-26,3.7180443019430695e-25
ENSG00000006757,PNPLA4,GO:0019433,triglyceride catabolic process,336.920647040024,0.7571330304003291,0.148186093906531,5.1093392803639,3.23287360487133e-07,6.93814293395854e-07
ENSG00000006788,MYH13,GO:0005859,muscle myosin complex,0.0,,,,,
ENSG00000006831,ADIPOR2,,,4074.0678258821004,-0.51221853261882,0.0458847950114555,-11.163143095462,6.176842333606801e-29,2.79156536211116e-28
ENSG00000006837,CDKL3,,,34.1901994436623,-0.6616623576387559,0.461247628208119,-1.43450571271059,0.15142800003048698,0.197337281051284
ENSG00000007001,UPP2,,,0.0,,,,,
ENSG00000007038,PRSS21,,,0.16988577834465102,-0.9347000256773579,4.0804728567969,-0.22906659558350304,0.818817156066879,
ENSG00000007047,MARK4,GO:0000930,gamma-tubulin complex,824.9414440891051,1.53141659759768,0.12427959119008002,12.3223498157107,6.86639306246652e-35,3.5588158031564195e-34
ENSG00000007062,PROM1,GO:0071914,prominosome,2.94296043400497,-4.94413527953326,1.87634760959218,-2.6349783239832996,0.00841426563141458,0.0131968712233827
ENSG00000007080,CCDC124,GO:0005886,plasma membrane,2654.0384231655303,0.791110354394655,0.0906009616093746,8.73180968879251,2.5062968850808297e-18,8.430955175418229e-18
ENSG00000007129,CEACAM21,GO:0016021,integral component of membrane,0.188794957880188,0.988853325965131,4.0804728567969,0.24233792520344397,0.8085183293333149,
ENSG00000007168,PAFAH1B1,,,6586.66601258932,-1.5703910584615701,0.0468255745652912,-33.5370376773892,1.3911849608726192e-246,5.1018650109056575e-245
ENSG00000007171,NOS2,GO:0072606,interleukin-8 secretion,62.2425556862362,3.28786881480968,0.394341625512074,8.33761541288017,7.580364930957629e-17,2.43312483098019e-16
ENSG00000007174,DNAH9,GO:0120135,distal portion of axoneme,1.5408406590650299,-2.89849611884908,2.10807784785559,-1.37494738242116,0.169147758032982,0.218476429329118
ENSG00000007202,KIAA0100,GO:0005515,protein binding,10034.1041137266,-0.885234716888417,0.0359368374290182,-24.633072363056897,5.588734391618098e-134,9.599882552192277e-133
ENSG00000007216,SLC13A2,GO:0016021,integral component of membrane,0.773200880575318,-3.0573947072154395,2.8305367142786,-1.08014663501535,0.280076887749537,
ENSG00000007237,GAS7,GO:0005515,protein binding,111.911668470208,1.11658071822024,0.342707943802337,3.2581115740469997,0.0011215630000131198,0.00190825325229937
ENSG00000007255,TRAPPC6A,,,351.761097277921,-1.8300421911861002,0.14878322701492003,-12.300057122719801,9.05101081217462e-35,4.68027038335431e-34
ENSG00000007264,MATK,GO:0004713,protein tyrosine kinase activity,261.030976446627,7.35104606459337,0.618136443403991,11.8922709428232,1.29827810834228e-32,6.4546773820078e-32
ENSG00000007306,CEACAM7,,,0.8643771925191199,-3.1855494725402402,3.20430086780706,-0.994148054118385,0.320150793338145,0.38493222775279706
ENSG00000007312,CD79B,,,0.5010988473165939,-0.9757847154408191,3.3758431195602103,-0.289049188863948,0.7725437360134759,
ENSG00000007314,SCN4A,,,26.4922012587259,3.7505280249207096,0.7259141717992661,5.166627365359981,2.38355798388093e-07,5.157999918539489e-07
ENSG00000007341,ST7L,,,450.39243779742895,1.16939339663319,0.141961201510931,8.237415464134031,1.75970573257178e-16,5.57737767801517e-16
