,SYMBOL,GO_accession,GO_term,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000001617,SEMA3F,,,271.976576793793,0.24565799426140497,0.19451655873664103,1.26291558855926,0.20661951708961301,0.26570683032452197
ENSG00000001626,CFTR,,,2.077899106634,-2.99991122844027,1.8203838779472399,-1.6479552828292099,0.0993618477313338,0.13605177985076
ENSG00000001629,ANKIB1,,,1943.3313345588601,-1.09109533041144,0.11912967302659501,-9.158887980561019,5.2434839764103793e-20,1.9208883408254e-19
ENSG00000001630,CYP51A1,,,6395.1130557054,-0.213277467297028,0.0540505496013075,-3.94588896635139,7.95044523475255e-05,0.00015018226813138502
ENSG00000001631,KRIT1,GO:2000352,negative regulation of endothelial cell apoptotic process,1273.8080836842098,0.171701949627361,0.0888182322230943,1.93318359676512,0.0532135847198672,0.0762841743111356
ENSG00000002016,RAD52,GO:2000819,regulation of nucleotide-excision repair,318.967967311547,-0.237202196564725,0.152502483183178,-1.5553989129462902,0.11985109285536999,0.16198003907347902
ENSG00000002079,MYH16,,,8.133489881011199,-5.2517438081317005,1.42906165995823,-3.67495955932735,0.00023788709210320898,0.000434635638849594
ENSG00000002330,BAD,,,1019.35722987409,-0.5992866719336261,0.10565206496527,-5.67226653005432,1.4092050080017e-08,3.3049996921712706e-08
ENSG00000002549,LAP3,GO:0008235,metalloexopeptidase activity,4468.20974976114,-0.46961968327083903,0.0542537286686309,-8.655989086744,4.88655398285305e-18,1.6773132689293897e-17
ENSG00000002586,CD99,GO:2000391,positive regulation of neutrophil extravasation,7786.118352321921,0.282114271388646,0.0686064243908526,4.1120678404901705,3.92131027086485e-05,7.552541174750541e-05
ENSG00000002587,HS3ST1,GO:0008146,sulfotransferase activity,66.5569606846734,-5.624403192003469,0.6389597896409829,-8.80243684060886,1.3387690599147e-18,4.67662214136181e-18
ENSG00000002726,AOC1,,,0.510343367551165,0.9437226971027121,3.93986043240233,0.23953201218533396,0.810693076671509,
ENSG00000002745,WNT16,GO:0060317,cardiac epithelial to mesenchymal transition,1.519127414785,3.8935492638958102,2.18845245074789,1.7791335893842302,0.0752178629803542,0.105219984212835
ENSG00000002746,HECW1,GO:0016567,protein ubiquitination,387.512566705142,-7.02309182090661,0.5766837782227989,-12.178410571128099,4.05099531711269e-34,2.1497606081064297e-33
ENSG00000002822,MAD1L1,GO:0090235,regulation of metaphase plate congression,856.4787907055321,0.5994493316562729,0.11915835677243199,5.03069484921732,4.887054373017429e-07,1.05511037830103e-06
ENSG00000002834,LASP1,GO:0015075,ion transmembrane transporter activity,23772.4335580819,-4.1292174211661,0.0439657612022616,-93.9189339215557,0.0,0.0
ENSG00000002919,SNX11,,,981.296620956492,-0.6462791560676489,0.0920732283413263,-7.019186442250251,2.2316383168174904e-12,6.213574632530849e-12
ENSG00000002933,TMEM176A,,,0.390383910737779,-2.21593129725448,4.03551845981558,-0.549106965888032,0.5829320450675429,
ENSG00000003056,M6PR,GO:0005794,Golgi apparatus,7949.79673271287,-1.60119760264742,0.0513013204669082,-31.2116255112823,7.409926227271127e-214,2.645201164554499e-212
ENSG00000003096,KLHL13,GO:0097602,cullin family protein binding,728.903358700638,4.24512573461491,0.14261005318612802,29.7673666040525,1.0336759432008996e-194,3.257746440346079e-193
ENSG00000003137,CYP26B1,GO:0009954,proximal/distal pattern formation,453.25191479256404,-1.4634816735068301,0.1401391171231,-10.4430633184401,1.57640048092658e-25,6.77534663751795e-25
ENSG00000003147,ICA1,GO:0051049,regulation of transport,100.602643977127,-0.71182470064628,0.352805264406675,-2.01761360291315,0.043631519057934,0.0634494232880868
ENSG00000003249,DBNDD1,,,1603.42336315884,-1.0454934088594399,0.0807838058473975,-12.9418687061414,2.61197815215582e-38,1.5156658467792599e-37
ENSG00000003393,ALS2,,,1556.84996582234,0.0385348102377715,0.102739547561827,0.375072804506775,0.707606321940322,0.759177907419848
ENSG00000003400,CASP10,GO:0035877,death effector domain binding,466.36438719763,0.3958726035952271,0.13630951135975902,2.90421849250423,0.00368171126782505,0.006046501483202379
ENSG00000003402,CFLAR,GO:0004197,cysteine-type endopeptidase activity,2738.07354575198,-3.12805343943696,0.0705292796599255,-44.351132671702395,0.0,0.0
ENSG00000003436,TFPI,,,1393.20103912072,-3.6879705147018598,0.0932291684722039,-39.5581187211964,0.0,0.0
ENSG00000003509,NDUFAF7,GO:0035243,protein-arginine omega-N symmetric methyltransferase activity,773.525012103521,-0.39191951048344004,0.0924643171764862,-4.2386027653823,2.2491522318959197e-05,4.4027220163117104e-05
ENSG00000003756,RBM5,,,2709.28112478591,2.0447807718671296,0.10227145565739801,19.9936605842103,6.253546623264349e-89,7.728667507833299e-88
ENSG00000003987,MTMR7,,,57.099366883856106,7.37060872379649,1.0597210613213601,6.9552347243209,3.5197550459161095e-12,9.714126214293891e-12
ENSG00000003989,SLC7A2,GO:1903352,L-ornithine transmembrane transport,1186.30035534785,3.11221966786326,0.105915737996937,29.3839209046842,8.814252166523355e-190,2.699982887247079e-188
ENSG00000004059,ARF5,,,3379.8904780082103,0.275138727313771,0.0743978805151521,3.69820652696868,0.000217128196656467,0.000397804057889261
ENSG00000004139,SARM1,GO:0009967,positive regulation of signal transduction,964.8961152985249,1.2194094332223602,0.0979140292034439,12.453878602919099,1.3321070516809299e-35,7.27933564920607e-35
ENSG00000004142,POLDIP2,GO:0003677,DNA binding,7532.0148198571205,-0.5143272329975179,0.0566629392593657,-9.076959997490869,1.11649623234856e-19,4.05190998261707e-19
ENSG00000004399,PLXND1,GO:0016020,membrane,1792.8004682560502,-2.74776052268197,0.11004997235380498,-24.9682981641108,1.3514865725896897e-137,2.7508382946252692e-136
ENSG00000004455,AK2,GO:0016310,phosphorylation,10137.308548392,1.2581575475042,0.0518379549692811,24.270971882470697,3.971966038025179e-130,7.485442189224497e-129
ENSG00000004468,CD38,GO:0050135,NAD(P)+ nucleosidase activity,596.51460041126,-9.35677195426902,0.5247042955758711,-17.832466844968,3.955758035742379e-71,3.94153174543671e-70
ENSG00000004478,FKBP4,,,11211.340493419098,-0.0837232899645377,0.0514392958900585,-1.62761345224242,0.103606874903253,0.141374185447595
ENSG00000004487,KDM1A,,,4635.87195820723,0.520127023391337,0.04686829869574,11.097629695669198,1.2881488168852e-28,6.041411442102071e-28
ENSG00000004534,RBM6,GO:0003676,nucleic acid binding,2394.97063513865,1.5002629414793,0.060564335083102994,24.771392923256197,1.8238140951280498e-135,3.5939979880957484e-134
ENSG00000004660,CAMKK1,,,668.050773606808,-0.11220038895207099,0.0967961170572243,-1.15914142388315,0.246398543255,0.31057894740562
ENSG00000004700,RECQL,,,2908.628744475,-0.8448049069012851,0.0895707536588439,-9.43170479640004,4.03477021975945e-21,1.5325852177081e-20
ENSG00000004766,VPS50,GO:1990745,EARP complex,1007.8084469231301,0.194041297362121,0.0943711646604638,2.05615028764622,0.0397680323083088,0.0582141774102307
ENSG00000004776,HSPB6,GO:0005829,cytosol,6.807661702581,-0.803487213759649,0.9165239810021891,-0.8766679655027271,0.380667011374836,0.45248006459367
ENSG00000004777,ARHGAP33,GO:0035091,phosphatidylinositol binding,205.451355211833,0.197389430536018,0.218951513289233,0.9015211978702741,0.36731126828112104,0.43797527447986
ENSG00000004779,NDUFAB1,,,2268.95157808486,-0.0898831350683788,0.0806733810118482,-1.11416100256388,0.265210122124473,0.331231615218771
ENSG00000004799,PDK4,,,1053.13317394709,-5.22783957397274,0.14185956010298,-36.8522189845908,2.6947580127924784e-297,1.421102073621219e-295
ENSG00000004809,SLC22A16,GO:1902603,carnitine transmembrane transport,0.606707391592429,2.5636658541208703,3.00973333066952,0.8517916946318219,0.39432971685824997,0.46565752992739
ENSG00000004838,ZMYND10,,,18.7053534212408,0.318257376945123,0.5947262047589971,0.5351325944584729,0.592558172543956,0.6563824655050401
ENSG00000004846,ABCB5,GO:0042626,ATPase-coupled transmembrane transporter activity,5.4173998203417595,0.8647981552982199,1.03352756718485,0.8367441592813849,0.402736391454171,0.47388410462498604
ENSG00000004848,ARX,,,35.2486738186205,-6.99228950784306,1.16633497330435,-5.995095463898459,2.03365939774362e-09,4.96329468844527e-09
ENSG00000004864,SLC25A13,GO:0043490,malate-aspartate shuttle,3086.9679923005,-0.155698593463591,0.0556579554799245,-2.7974184844024803,0.00515127639611142,0.00834043992507773
ENSG00000004866,ST7,,,1074.65556776894,-0.0260350391837079,0.0809263487398721,-0.321712762148634,0.7476703086562779,0.7928594081454721
ENSG00000004897,CDC27,,,6216.957155210401,-0.21840658646592498,0.086781426086895,-2.5167434589889397,0.0118445036970952,0.0185059777905209
ENSG00000004939,SLC4A1,,,2.60729089852858,0.0832067718356913,1.38451955582529,0.0600979390183426,0.9520776314231999,0.962132781975549
ENSG00000004948,CALCR,GO:0004948,calcitonin receptor activity,3.00149447070544,0.7496190794031359,1.4164127307407701,0.529237744856398,0.596640536015791,0.66015606306617
ENSG00000004961,HCCS,GO:0018063,cytochrome c-heme linkage,1829.11429881526,-0.39518816238224896,0.0649383339892421,-6.085591331119111,1.1606213992800999e-09,2.86993673036318e-09
ENSG00000004975,DVL2,,,2647.14278871847,0.38507931755373404,0.0573243275305654,6.71755490456314,1.8479914528739802e-11,4.94654150536404e-11
ENSG00000005001,PRSS22,,,1.66751774502727,-1.70790083716667,2.0898172232607704,-0.817248904907486,0.413786199764742,0.48513315393373996
ENSG00000005007,UPF1,,,3933.38899843457,0.7199377423790709,0.0519233275053671,13.8654007161743,1.02651230494856e-43,6.60032833971602e-43
ENSG00000005020,SKAP2,,,2109.41885589951,-0.0730706790676643,0.0870188904264825,-0.8397105353739001,0.401070705484553,0.472347312362746
ENSG00000005022,SLC25A5,,,27698.7493266569,0.233725745678545,0.0629583320241716,3.71238783118985,0.00020531305986233998,0.000376789553161109
ENSG00000005059,MCUB,,,701.2639733111299,0.375950609846341,0.148688260029056,2.52844851216145,0.011456788929277,0.0179319032794409
ENSG00000005073,HOXA11,GO:0032993,protein-DNA complex,571.479469339981,5.8880969285216995,0.232420387830388,25.333822834934,1.3548958411098595e-141,2.8743921712596995e-140
ENSG00000005075,POLR2J,GO:0001055,RNA polymerase II activity,2142.16350047985,-0.223866961249167,0.101408137324337,-2.2075838010234303,0.027273299385521,0.0407202007957393
ENSG00000005100,DHX33,,,3159.14253702547,-0.0135764687639162,0.0860440124106122,-0.15778516579547303,0.874626088204207,0.9017672271093051
ENSG00000005102,MEOX1,GO:0061056,sclerotome development,6.34446834792462,5.96008474361126,1.4760311728126698,4.037912513903049,5.39289567407734e-05,0.000103066325952741
ENSG00000005108,THSD7A,GO:0016021,integral component of membrane,492.51927338877505,-4.92984481894122,0.19685340960066602,-25.043227998650497,2.0691244733819896e-138,4.2629475692996593e-137
ENSG00000005156,LIG3,,,3287.91150419445,0.546039523444968,0.0727666899367409,7.50397639249033,6.19104588745065e-14,1.8346804726811398e-13
ENSG00000005175,RPAP3,,,2741.70575386758,0.291996167880609,0.0737791154594294,3.9577076258277404,7.56725027708236e-05,0.000143133143359975
ENSG00000005187,ACSM3,,,243.431705798936,-3.03934826744033,0.241738985795561,-12.572851075046401,2.9778784445977594e-36,1.6550406457206098e-35
ENSG00000005189,REXO5,,,237.64973688450598,0.546357578205723,0.15947233951515802,3.4260335044109,0.000612464828332396,0.0010811320471980099
ENSG00000005194,CIAPIN1,GO:0005739,mitochondrion,2643.2121910519895,-0.102061596519753,0.0678944664068312,-1.50323880459106,0.132777474267225,0.177780456926031
ENSG00000005206,SPPL2B,,,438.107654975168,0.38201703204974397,0.12307646125442501,3.1039000321924504,0.0019098785089064,0.0032282894519058
ENSG00000005238,FAM214B,,,269.908811669197,-2.68490367385,0.171155953021788,-15.686884542708302,1.8596107363797298e-55,1.4565381476547196e-54
ENSG00000005243,COPZ2,,,79.76218227377521,-9.91079988375558,1.2037297222863799,-8.23340962698081,1.8195866272656797e-16,5.92266992143308e-16
ENSG00000005249,PRKAR2B,,,848.290268345767,1.45474037455356,0.0889895448908541,16.3473178375932,4.5455216607966694e-60,3.8266901854588894e-59
ENSG00000005302,MSL3,GO:0072487,MSL complex,1159.64788762626,-0.296019766202093,0.0788378104339807,-3.7547943629152596,0.000173483851281582,0.000320149192895914
ENSG00000005339,CREBBP,,,3892.4514974288795,0.664483776958534,0.0883781091655935,7.5186466788228605,5.5346129855836895e-14,1.64382433362224e-13
ENSG00000005379,TSPOAP1,,,0.915406542156458,2.9224346713050697,2.69461560381762,1.08454603586674,0.27812276699132105,0.345244946078634
ENSG00000005381,MPO,,,0.0,,,,,
ENSG00000005421,PON1,,,4.06658505879178,-5.5662288030275295,1.79808524100679,-3.09564234002102,0.00196387088387602,0.0033156284872569897
ENSG00000005436,GCFC2,GO:0071008,U2-type post-mRNA release spliceosomal complex,808.995850166528,0.722374725681158,0.0899863088646093,8.027607030398611,9.939224757840391e-16,3.14152612259137e-15
ENSG00000005448,WDR54,,,1471.12148322495,-0.8329121987795308,0.0770101317009163,-10.815618417772699,2.9032791078146893e-27,1.31000413413622e-26
ENSG00000005469,CROT,,,549.8813074638459,-0.583811894608473,0.107834715279133,-5.4139512780950305,6.16489474323809e-08,1.40209435332919e-07
ENSG00000005471,ABCB4,GO:1903413,cellular response to bile acid,12.083834358985099,2.37234962571336,0.7487923917816011,3.16823414841173,0.00153367945132583,0.00261165871525194
ENSG00000005483,KMT2E,GO:0046872,metal ion binding,2113.7224588984,-0.23819932511695602,0.10122029033412899,-2.35327644616172,0.0186087936464996,0.0284191720658142
ENSG00000005486,RHBDD2,GO:1990381,ubiquitin-specific protease binding,1824.43067430682,-0.3588156741030929,0.103442962491811,-3.46872967923262,0.000522925328040164,0.000928816655287491
ENSG00000005513,SOX8,,,62.8385369726186,2.6914331996577596,0.338303156574599,7.9556845608807505,1.7814374499770004e-15,5.578411502011311e-15
ENSG00000005700,IBTK,GO:0005654,nucleoplasm,3645.54295229151,-1.98091509515773,0.0908686528733418,-21.799762982277898,2.3322138887272495e-105,3.468981283368899e-104
ENSG00000005801,ZNF195,GO:0046872,metal ion binding,838.7565785157229,0.39940667685553,0.0890964011901577,4.482859818356519,7.36493128303997e-06,1.48490517440068e-05
ENSG00000005810,MYCBP2,,,3587.0845588583293,1.68827601585069,0.272158039038988,6.20329284342333,5.52938100856198e-10,1.38611613317942e-09
ENSG00000005812,FBXL3,,,2435.1064100762,1.78991873093403,0.0608146344783931,29.432368479826497,2.116942949954469e-190,6.516884242123497e-189
ENSG00000005844,ITGAL,,,20.324854109346102,0.257387500939062,0.6627574561437839,0.388358514194101,0.697750740483309,0.7513833968901071
ENSG00000005882,PDK2,GO:0010565,regulation of cellular ketone metabolic process,842.8335140882859,1.1364073891756101,0.118804524705011,9.56535445091233,1.1181765651990199e-21,4.31532465276287e-21
ENSG00000005884,ITGA3,,,17482.5097332285,-7.0989349692144,0.08944657110085699,-79.3650878043148,0.0,0.0
ENSG00000005889,ZFX,GO:0003713,transcription coactivator activity,1580.24262059243,0.48335892192922497,0.0948198921710745,5.09765314916354,3.4389017473033297e-07,7.48198935011623e-07
ENSG00000005893,LAMP2,GO:0097637,integral component of autophagosome membrane,8396.75651175595,0.11159819881737501,0.0608554925077828,1.83382295037877,0.0666802797975076,0.0940709860070781
ENSG00000005961,ITGA2B,,,60.2692330905036,1.5435019127758998,0.31284675357193203,4.9337315959106,8.067328204588649e-07,1.7222980271625e-06
ENSG00000005981,ASB4,GO:0031466,Cul5-RING ubiquitin ligase complex,38.172317772354795,-8.06954568570437,1.23907174346004,-6.512573406904269,7.387409143089671e-11,1.9279133406885102e-10
ENSG00000006007,GDE1,GO:0008081,phosphoric diester hydrolase activity,3851.0488553337104,-0.7864400190887422,0.0570495643887205,-13.7852063817727,3.1287055553393e-43,1.99924823489719e-42
ENSG00000006015,REX1BD,,,291.709572716273,-0.550182279857894,0.154150916498594,-3.5691145557536204,0.000358189787054365,0.000645980473825918
ENSG00000006016,CRLF1,,,30.932938591493002,3.24390166463288,0.511286300492426,6.344589443348339,2.23019386643109e-10,5.691378710827649e-10
ENSG00000006025,OSBPL7,,,190.869473923265,-0.78887218046507,0.314061445223336,-2.5118402543938,0.0120103441961238,0.0187556170028305
ENSG00000006042,TMEM98,,,1542.9907721217098,0.33330779989599,0.0721258156146983,4.621199733484421,3.81527233987014e-06,7.82746468225127e-06
ENSG00000006047,YBX2,,,19.9119855617477,1.8997597551960803,0.767249243372516,2.47606598716932,0.0132839023970153,0.0206506222423411
ENSG00000006059,KRT33A,GO:0070268,cornification,0.0,,,,,
ENSG00000006062,MAP3K14,GO:0004672,protein kinase activity,2770.02247960855,-4.92771185382374,0.0896715235193949,-54.95291772039471,0.0,0.0
ENSG00000006071,ABCC8,GO:0031004,potassium ion-transporting ATPase complex,36.0875673100799,-0.26534708875894897,0.371317534624867,-0.714609637347245,0.4748502880025399,0.5448538692169089
ENSG00000006116,CACNG3,GO:0099061,integral component of postsynaptic density membrane,0.0,,,,,
ENSG00000006118,TMEM132A,,,2507.54840439049,-1.44360370169171,0.0792609792780648,-18.213296313526897,4.048231697914689e-74,4.179495272991679e-73
ENSG00000006125,AP2B1,GO:0016192,vesicle-mediated transport,18624.752591796398,-1.00654358901343,0.0418470269268115,-24.052929513339897,7.778889519848458e-128,1.4396762328708594e-126
ENSG00000006128,TAC1,,,3.1532088488303103,4.94908260971914,1.79547330069202,2.75642228030439,0.005843749845367571,0.00941726958759947
ENSG00000006194,ZNF263,GO:0003676,nucleic acid binding,1409.5666120971398,0.0603521992126162,0.0722371422485631,0.8354732390291459,0.403451308326755,0.47460498329971795
ENSG00000006210,CX3CL1,GO:0016020,membrane,9.33254611596575,-1.90492411710813,0.809527049621255,-2.3531321380791,0.0186160173943269,0.0284278653250156
ENSG00000006282,SPATA20,GO:0007283,spermatogenesis,1953.48465674483,-2.9640510255327497,0.0745775015185065,-39.744573969097296,0.0,0.0
ENSG00000006283,CACNA1G,GO:0005891,voltage-gated calcium channel complex,295.854230037711,-2.53194780967586,0.212756466432632,-11.9006855684811,1.1737887705215299e-32,6.012428517436861e-32
ENSG00000006327,TNFRSF12A,,,3157.52769909823,-5.70375984646958,0.12472551097764502,-45.73049893130429,0.0,0.0
ENSG00000006377,DLX6,GO:0005634,nucleus,111.58145324165702,7.66900308480081,0.8591572988190749,8.92619209001888,4.40924559913394e-19,1.5676848507321098e-18
ENSG00000006432,MAP3K9,GO:0004672,protein kinase activity,997.4653044048911,-0.8033485351110171,0.0940962239580846,-8.537521500000581,1.3713146176319699e-17,4.63505339532089e-17
ENSG00000006451,RALA,,,1669.7540841939801,0.46665102499017896,0.0820722245100859,5.685858130150129,1.3015741475060802e-08,3.05953158163293e-08
ENSG00000006453,BAIAP2L1,,,2502.70843379126,-1.09805515527535,0.06473909211138901,-16.961238093763402,1.58959424900918e-64,1.4500067835065097e-63
ENSG00000006459,KDM7A,,,773.4094549754359,2.8251061092439,0.11810093969045801,23.9211145707094,1.8470091920827196e-126,3.3547976157173594e-125
ENSG00000006468,ETV1,GO:0048935,peripheral nervous system neuron development,207.382855339308,-2.49920341405217,0.22502939101226002,-11.106119973083901,1.17139499099402e-28,5.49939433935811e-28
ENSG00000006530,AGK,GO:0016310,phosphorylation,2491.53993630496,1.03507689822193,0.0683193145871877,15.150574979803,7.510663485391209e-52,5.57013369074379e-51
ENSG00000006534,ALDH3B1,GO:0016491,oxidoreductase activity,4018.48539785793,-9.96417395940058,0.290891798850386,-34.2538840860393,3.817667472506719e-257,1.675351330783509e-255
ENSG00000006555,TTC22,,,0.0,,,,,
ENSG00000006576,PHTF2,GO:0005783,endoplasmic reticulum,1471.34633666558,0.10326151906057301,0.10187007408991901,1.01365901598762,0.310745486641349,0.379797765902249
ENSG00000006606,CCL26,GO:0070098,chemokine-mediated signaling pathway,42.431325077048896,-6.0377354639036795,0.732703637370377,-8.24035142717825,1.7170556391836298e-16,5.595804745464469e-16
ENSG00000006607,FARP2,,,1797.9734856226,0.604191851255055,0.0915553287447394,6.59919918959136,4.1338459675048e-11,1.08892553845312e-10
ENSG00000006611,USH1C,GO:0007605,sensory perception of sound,66.2451879654761,1.2795619674546799,0.276504645703118,4.627632798721731,3.6986906079561797e-06,7.59920240791263e-06
ENSG00000006625,GGCT,GO:0003839,gamma-glutamylcyclotransferase activity,1998.33069253763,-0.19855792586149598,0.075442774673738,-2.63190115581228,0.00849085617254306,0.0134748878456798
ENSG00000006634,DBF4,,,1734.56897774974,0.260241204442063,0.0807062906360826,3.2245467161355696,0.0012617226890055,0.002162038057418
ENSG00000006638,TBXA2R,,,50.74482574273,1.3149080349208,0.401005887140148,3.27902426644736,0.00104166678209428,0.00179857320026193
ENSG00000006652,IFRD1,GO:0007518,myoblast fate determination,1814.98027991651,0.0885319645961009,0.0704126542322376,1.2573303131579399,0.20863405174419797,0.268074610820762
ENSG00000006659,LGALS14,GO:0005654,nucleoplasm,0.0,,,,,
ENSG00000006695,COX10,,,973.269837916918,-0.7910673191086399,0.09145786536586098,-8.649527473051279,5.1713106419159396e-18,1.77341657945475e-17
ENSG00000006704,GTF2IRD1,,,849.1707187757598,0.20361931635464803,0.088506605087716,2.30061153235792,0.0214135985988053,0.0324119888119393
ENSG00000006712,PAF1,,,3779.9955474146705,0.0297751634943554,0.0632792107256331,0.47053626543249705,0.6379719306759599,0.6982900912226551
ENSG00000006715,VPS41,GO:0005515,protein binding,2336.1869152303,-0.289293850374384,0.0707845270038231,-4.08696451921984,4.37053927698505e-05,8.39423906866772e-05
ENSG00000006740,ARHGAP44,GO:0007165,signal transduction,485.945827353751,0.7394755342041021,0.136434446614909,5.42000610953697,5.95969986746643e-08,1.35625730832143e-07
ENSG00000006744,ELAC2,GO:0008033,tRNA processing,5881.020407335091,0.0984914310484277,0.0576007729146632,1.7098977333923102,0.0872847856655081,0.120924507523608
ENSG00000006747,SCIN,,,50.3622967559584,1.8978630542957602,0.42718853424904396,4.44268256785501,8.88441915778835e-06,1.7840920902858604e-05
ENSG00000006756,ARSD,GO:0003824,catalytic activity,485.398681292826,-10.0196613154387,0.8426507653230401,-11.8906452444715,1.3237989839018403e-32,6.7752083093934e-32
ENSG00000006757,PNPLA4,GO:0019433,triglyceride catabolic process,418.62185741086404,0.55710174609027,0.129179053255308,4.3126322112705,1.6132235408283803e-05,3.18814740640873e-05
ENSG00000006788,MYH13,GO:0005859,muscle myosin complex,0.0,,,,,
ENSG00000006831,ADIPOR2,,,5347.24314320101,-0.6799144046761391,0.0479109940190853,-14.1911980453859,1.03868929820121e-45,6.920742800613448e-45
ENSG00000006837,CDKL3,,,42.136113769990004,0.21964451973105398,0.40359617333972997,0.544218538826844,0.586291095935073,0.650877436387941
ENSG00000007001,UPP2,,,0.147548178211134,0.661057271345927,4.0804728567969,0.162005065232769,0.871301865086157,
ENSG00000007038,PRSS21,,,2.04497341457814,-3.44384313232692,1.9778835817967702,-1.74117585282669,0.08165275856322099,0.11353709042764601
ENSG00000007047,MARK4,GO:0000930,gamma-tubulin complex,906.426591012435,1.53735414819392,0.127098239686774,12.095794182379198,1.1116202194533598e-33,5.8241620473363505e-33
ENSG00000007062,PROM1,GO:0071914,prominosome,2.3125610735009903,-0.23552542039200197,1.47665680620924,-0.159499092410392,0.8732756733162691,0.9009401613833101
ENSG00000007080,CCDC124,GO:0005886,plasma membrane,2501.45059761014,0.713071997257833,0.0877947091608884,8.122038378771679,4.584183061754541e-16,1.4692021784418099e-15
ENSG00000007129,CEACAM21,GO:0016021,integral component of membrane,0.29509635642226695,1.53493505304509,4.0397613542517,0.379956863399771,0.70397743604714,
ENSG00000007168,PAFAH1B1,,,7225.070615979101,-1.4543685906803798,0.0610117699727397,-23.837508587772398,1.3646867568176096e-125,2.4618736896798095e-124
ENSG00000007171,NOS2,GO:0072606,interleukin-8 secretion,69.5931722740739,3.69285038412489,0.37142095403745296,9.942493399961789,2.7193376726789496e-23,1.0964175764105e-22
ENSG00000007174,DNAH9,GO:0120135,distal portion of axoneme,1.06572733866944,-2.39766978084771,2.6104196648663,-0.918499738995228,0.358357295531926,0.428979588376807
ENSG00000007202,KIAA0100,GO:0005515,protein binding,10514.6215425207,-0.534062821844372,0.0638828782712278,-8.36003067327209,6.270195196990339e-17,2.07549275038751e-16
ENSG00000007216,SLC13A2,GO:0016021,integral component of membrane,1.64194401037779,-2.86445190917628,1.98464031682865,-1.44331034943073,0.148933065654177,0.197458525644414
ENSG00000007237,GAS7,GO:0005515,protein binding,149.863039015433,1.2722853917414099,0.23387032545359399,5.4401317878777595,5.32411716695718e-08,1.2139981202582801e-07
ENSG00000007255,TRAPPC6A,,,365.046141888845,-1.5778385672967,0.15295828284724403,-10.315483005732,5.997895663149689e-25,2.5350395536212996e-24
ENSG00000007264,MATK,GO:0004713,protein tyrosine kinase activity,314.662293854655,6.76722894216831,0.7483724838538359,9.042594547730609,1.5299647243201698e-19,5.51577688435721e-19
ENSG00000007306,CEACAM7,,,0.7105197185411569,-3.10598681491712,3.43103874290093,-0.9052613647524771,0.365326939189419,0.43611343872496394
ENSG00000007312,CD79B,,,1.7119590851228796,-0.45684867806686796,2.0413053450451497,-0.22380222497127802,0.8229111986042241,0.8580408122052579
ENSG00000007314,SCN4A,,,35.39922501833,3.43246115283352,0.6511172511619201,5.2716483040624205,1.3520397270036499e-07,3.00826003264638e-07
ENSG00000007341,ST7L,,,495.217240978593,1.45041180045943,0.12220552691429101,11.8686268705071,1.72271918555225e-32,8.790224365422339e-32
